season,pfr_player_name,round,pick,position,age,height_inches,weight,forty,vertical,broad_jump,shuttle,bench,cone,college,pfr_player_id,cfb_player_id
1999,Jason Wiltz,4,123,DT,22,76,300,5.36,27.5,100,4.51,25.585740922137852,7.42745743687464,Nebraska,WiltJa20,jason-wiltz-1
1999,Jay Foreman,5,156,LB,23,73,240,4.737881790107101,33.08993766545771,115.11238970787505,4.350444026824112,20.00206709939538,7.218339827737772,Nebraska,ForeJa20,NA
1999,Jed Weaver,7,208,TE,23,76,258,4.91,31,106,4.17,19,6.981845870655446,Oregon,WeavJe00,jed-weaver-1
1999,Jeff Hall,6,181,K,23,71,190,4.46621415919971,35.762606655850746,119.90015902404144,4.172872696099119,15.349005580443318,6.98561089009074,Tennessee,HallJe20,NA
1999,Jeff Kelly,6,198,LB,23,71,242,4.748748495343397,32.79341588338155,114.58120612513349,4.357546880053112,20.18818956015346,7.227648985243654,Kansas St.,KellJe20,jeff-kelly-2
1999,Jeff Paulk,3,92,FB,23,72,240,4.737881790107101,32.99877659696711,114.9490854722525,4.350444026824112,20.00206709939538,7.218339827737772,Arizona St.,PaulJe20,jeff-paulk-2
1999,Jerame Tuman,5,136,TE,23,76,255,4.89,33,107,4.2,23,7.021164538263022,Michigan,TumaJe00,jerame-tuman-1
1999,Jermaine Fazande,2,60,RB,24,74,255,4.819382079379318,32.32460139573603,113.74138060727414,4.40371542604161,21.397985555080997,7.288158509031883,Oklahoma,FazaJe00,jermaine-fazande-1
1999,Jermaine Haley,7,232,DT,26,76,325,5.1997167626496665,28.509935954393306,106.90786017614315,4.6523152890566015,27.912271681613884,7.613979021737727,Butte JC (CA),HaleJe20,NA
1999,Jermaine Jones,5,162,DB,23,68,173,4.51,38.5,116,3.96,12,6.7066151974024155,Northwestern St. (LA),JoneJe21,NA
1999,Jerry Azumah,5,147,DB,22,70,195,4.5,43.5,129,3.86,15,6.575552972043829,New Hampshire,AzumJe00,NA
1999,Jerry Wisne,5,143,T,23,78,308,5.1073497681411535,29.66295507468173,108.97335709510813,4.591941036610104,26.33023076517018,7.534851182937736,Notre Dame,WisnJe20,NA
1999,Jevon Kearse,1,16,DE,23,76,265,4.873715605560797,31.93592530724238,113.04511352103694,4.439229692186609,22.32859785887141,7.334704296561288,Florida,KearJe00,jevon-kearse-1
1999,Jim Finn,7,253,FB,22,72,245,4.765048553197841,32.71327748422969,114.43764769351137,4.3682011598966115,20.467373251290585,7.2416127215024755,Pennsylvania,FinnJi00,NA
1999,Jim Kleinsasser,2,44,TE,22,75,272,4.79,34.5,112,4.33,18,7.191545431229185,North Dakota,KleiJi00,NA
1999,JoJuan Armour,7,224,DB,23,71,220,4.629214737744145,34.04961197942621,116.83153235159455,4.279415494534115,18.140842491814556,7.125248252678961,Miami (OH),ArmoJo20,jojuan-armour-1
1999,Joe Germaine,4,101,QB,24,72,202,4.8,32,102,4.21,16.46574034499181,7.034270760798881,Ohio St.,GermJo00,joe-germaine-1
1999,Joe Montgomery,2,49,RB,23,70,230,4.63,33.38745268546077,115.64535255848972,4.22,19.071454795604968,7.04737698333474,Ohio St.,MontJo00,joe-montgomery-1
1999,Joe Wong,7,244,G,23,78,315,5.145383236468188,29.26325631684934,108.25734420487052,4.616801022911602,26.981659377823473,7.56743323420832,BYU,WongJo20,NA
1999,Joel Makovicka,4,116,FB,23,71,246,4.770481905815989,32.565016593191615,114.17205590214058,4.3717525865111115,20.560434481669628,7.2462673002554165,Nebraska,MakoJo00,joel-makovicka-1
1999,Joey Porter,3,73,LB,22,74,250,4.79221531628858,32.61010050847346,114.25281838601529,4.385958292969111,20.93267940318579,7.264885615267179,Colorado St.,PortJo00,joey-porter-1
1999,John McLaughlin,5,150,DE,23,76,247,4.775915258434136,32.9637221130971,114.88628952450506,4.375304013125611,20.653495712048667,7.250921879008356,California,McLaJo21,NA
1999,John Tait,1,14,T,24,78,315,5.145383236468188,29.26325631684934,108.25734420487052,4.616801022911602,26.981659377823473,7.56743323420832,BYU,TaitJo20,NA
1999,John Thornton,2,52,DT,22,75,297,5,32,111,4.46,26,7.3619263241953465,West Virginia,ThorJo21,NA
1999,John Welbourn,4,97,G,23,77,310,5.118216473377449,29.457594361096167,108.60547774798914,4.599043889839103,26.516353225928267,7.544160340443616,California,WelbJo20,NA
1999,Johndale Carty,4,126,DB,22,72,196,4.4988142749085975,35.511168789056434,119.44973792517462,4.194181255786118,15.907372962717567,7.013538362608385,Utah St.,CartJo22,johndale-carty-1
1999,Johnny Rutledge,2,51,LB,22,75,239,4.732448437488953,33.32935962498638,115.54128573486837,4.346892600209612,19.909005869016337,7.213685248984833,Florida,RutlJo20,johnny-rutledge-1
1999,Jon Jansen,2,37,T,23,78,305,5.091049710286709,29.834254542324185,109.28021976235283,4.581286756766604,26.051047074033058,7.520887446678914,Michigan,JansJo20,NA
1999,Josh Bidwell,4,133,P,23,75,220,4.629214737744145,34.41425625338859,117.48474929408474,4.279415494534115,18.140842491814556,7.125248252678961,Oregon,BidwJo20,josh-bidwell-1
1999,Justin Swift,7,238,TE,24,75,265,4.82,33,111,4.15,17,6.955633425583731,Kansas St.,SwifJu00,justin-swift-1
1999,Karsten Bailey,3,82,WR,22,72,205,4.33,40,121,3.99,16.744924036128936,6.745933865009992,Auburn,BailKa00,karsten-bailey-1
1999,Keith Newman,4,119,LB,22,74,248,4.781348611052284,32.72430015356843,114.45739349751176,4.378855439740111,20.74655694242771,7.255576457761297,North Carolina,NewmKe20,keith-newman-1
1999,Kelly Gregg,6,173,NT,22,72,310,5.34,24,96,4.45,26,7.34882010165949,Oklahoma,GregKe20,NA
1999,Kelvin Garmon,7,243,G,22,74,350,5.335550578103362,26.900118253724997,104.0240628111923,4.741100954419098,30.238802441089916,7.730343490561243,Baylor,GarmKe20,NA
1999,Kendall Ogle,6,187,LB,23,72,231,4.688981616543771,33.51267499989447,115.86967347398657,4.318481187293613,19.164516025984007,7.176448618961306,Maryland,OgleKe20,kendall-ogle-1
1999,Kenny Wright,4,120,DB,21,73,205,4.547714448471928,35.088431454619666,118.69245415906309,4.226144095316617,16.744924036128936,7.055429571384851,Arkansas,WrigKe20,NA
1999,Kevin Faulk,2,46,RB,23,68,202,4.57,34,114,4.09,16.46574034499181,6.876996090368577,LSU,FaulKe00,kevin-faulk-1
1999,Kevin Johnson,2,32,WR,23,71,195,4.41,36.5,115,3.86,15.814311732338524,6.575552972043829,Syracuse,JohnKe01,kevin-johnson-4
1999,Kevin Landolt,4,121,DT,23,76,298,5.14,27,108,4.27,17,7.112908096014033,West Virginia,LandKe20,NA
1999,Khari Samuel,5,144,LB,22,75,240,4.737881790107101,33.272259802438896,115.43899817912013,4.350444026824112,20.00206709939538,7.218339827737772,Massachusetts,SamuKh20,NA
1999,Kory Minor,7,234,LB,22,73,247,4.775915258434136,32.690238907625314,114.39637681763743,4.375304013125611,20.653495712048667,7.250921879008356,Notre Dame,MinoKo20,NA
1999,Kris Brown,7,228,K,22,71,206,4.553147801090075,34.849009495090996,118.26355813206978,4.2296955219311165,16.837985266507978,7.060084150137792,Nebraska,brownkri01,kris-brown-1
1999,Kris Farris,3,74,T,22,80,318,5.161683294322631,29.274278986188072,108.27709000887091,4.627455302755101,27.260843068960597,7.581396970467141,UCLA,FarrKr20,kris-farris-1
1999,L.J. Shelton,1,21,T,23,78,335,5.254050288831144,28.121259865899646,106.21159308990593,4.687829555201599,28.842883985404296,7.660524809267132,East. Michigan,ShelL.20,NA
1999,Lamar King,1,22,DE,24,75,305,4.77,30,105,4.28,22,7.126014318549892,Saginaw Valley St.,KingLa20,NA
1999,Larry Atkins,3,84,LB,24,75,250,4.79221531628858,32.70126157696405,114.41612262163784,4.385958292969111,20.93267940318579,7.264885615267179,UCLA,AtkiLa20,larry-atkins-1
1999,Larry Parker,4,108,WR,23,73,205,4.49,35.5,118,4.188419941787584,16.744924036128936,7.00598745627201,USC,ParkLa00,larry-parker-3
1999,Larry Smith,2,56,DT,24,77,310,5.12,30,111,4.39,22,7.270182766444336,Florida St.,SmitLa22,NA
1999,Lennie Friedman,2,61,G,23,75,283,4.971515952687458,30.816967432897062,111.04063328194624,4.5031553712476065,24.003700005694153,7.41848671411422,Duke,FrieLe20,NA
1999,Lionel Barnes,6,176,DE,23,77,260,5,34,112,4.52,24,7.440563659410499,La-Monroe,BarnLi20,NA
1999,Luke Petitgout,1,19,T,23,78,310,5.118216473377449,29.548755429586762,108.76878198361169,4.599043889839103,26.516353225928267,7.544160340443616,Notre Dame,PetiLu20,NA
1999,Lyle West,6,189,DB,22,72,210,4.574881211562667,34.71177127339165,118.0177121446994,4.243901228389117,17.21023018802414,7.078702465149554,San Jose St.,WestLy20,lyle-west-1
1999,Madre Hill,7,207,RB,23,71,199,4.52,32,109,4.31,20,7.165332986157468,Arkansas,HillMa20,madre-hill-1
1999,Malcolm Johnson,5,166,WR,22,77,215,4.602047974653406,34.8820775031072,118.32279554407097,4.261658361461615,17.67553633991935,7.101975358914256,Notre Dame,JohnMa00,malcolm-johnson-1
1999,MarTay Jenkins,6,193,WR,24,72,201,4.5,39.5,116,4.18,16.372679114612772,6.994952093191305,Nebraska-Omaha,JenkMa00,NA
1999,Marc Megna,6,183,LB,23,74,245,4.765048553197841,32.89559962121088,114.76425616475643,4.3682011598966115,20.467373251290585,7.2416127215024755,Richmond,MegnMa20,NA
1999,Marcus Spriggs,6,174,DT,23,76,314,5.24,27.5,97,4.6,25,7.545413439697368,Troy,SpriMa21,NA
1999,Marquis Smith,3,76,DB,24,74,213,4.591181269417111,34.722793942730384,118.0374579486998,4.254555508232616,17.489413879161265,7.092666201408376,California,SmitMa21,marquis-smith-1
1999,Martin Gramatica,3,80,K,23,68,170,4.357547106836754,36.63111990132865,121.45599743213842,4.101844163809122,13.487780972862494,6.8925193150319295,Kansas St.,gramamar01,martin-gramatica-1
1999,Marty Booker,3,78,WR,23,72,212,4.5857479167989625,34.59757162829668,117.81313703320293,4.251004081618116,17.396352648782226,7.088011622655435,La-Monroe,BookMa00,marty-booker-1
1999,Matt Stinchcomb,1,18,G,22,78,315,5.145383236468188,29.26325631684934,108.25734420487052,4.616801022911602,26.981659377823473,7.56743323420832,Georgia,StinMa20,matt-stinchcomb-1
1999,Melvin Bradley,6,202,LB,23,74,282,4.67,31,111,4.32,23.91063877531511,7.178439208693327,Arkansas,BradMe20,melvin-bradley-1
1999,Michael Bishop,7,227,QB,23,74,215,4.85,33,113,4.62,17.67553633991935,7.571625884769086,Kansas St.,BishMi00,michael-bishop-1
1999,Mike Cloud,2,54,RB,24,70,205,4.54,38.5,115,4.16,17,6.968739648119588,Boston Col.,ClouMi00,mike-cloud-1
1999,Mike Lucky,7,229,TE,23,78,280,4.95,29,108,4.38,23.72451631455703,7.257076543908479,Arizona,LuckMi00,mike-lucky-1
1999,Mike McKenzie,3,87,DB,23,72,194,4.4879475696723015,35.625368434151405,119.65431303667108,4.187078402557118,15.721250501959481,7.004229205102503,Memphis,McKeMi20,mike-mckenzie-2
1999,Mike Peterson,2,36,LB,23,73,230,4.683548263925623,33.66093589093255,116.13526526535733,4.314929760679113,19.071454795604968,7.171794040208365,Florida,PeteMi20,mike-peterson-3
1999,Mike Pringley,7,215,DE,23,76,277,4.89,30.47536665253869,108,4.39,22,7.270182766444336,North Carolina,PrinMi21,NA
1999,Mike Rosenthal,5,149,T,22,79,318,5.161683294322631,29.18311791769748,108.11378577324838,4.627455302755101,27.260843068960597,7.581396970467141,Notre Dame,RoseMi20,NA
1999,Mike Rucker,2,38,DE,24,77,275,4.86,33.5,108,4.33,17,7.191545431229185,Nebraska,RuckMi20,NA
1999,Montae Reagor,2,58,DT,22,75,285,4.83,34.5,107,4.23,20,7.060483205870598,Texas Tech,ReagMo20,montae-reagor-1
1999,Na Brown,4,130,WR,22,72,196,4.56,30.5,110,4.21,15.907372962717567,7.034270760798881,North Carolina,BrowNa00,na-brown-1
1999,Nick Luchey,5,135,FB,22,74,270,4.900882368651536,31.468104057523764,112.20706727105069,4.456986825259108,22.793904010766617,7.357977190325991,Miami (FL),WillNi00,nick-williams-3
1999,Noel Scarlett,7,236,DT,25,75,320,5.172549999558927,28.704273998640133,107.25599371926174,4.634558155984101,27.44696552971868,7.590706127973023,Langston,ScarNo20,NA
1999,O.J. Childress,7,231,LB,22,73,244,4.759615200579693,32.86153837526777,114.70323948488212,4.3646497332821115,20.374312020911546,7.236958142749534,Clemson,ChilO.20,NA
1999,Olandis Gary,4,127,RB,24,71,218,4.71,34,116,4.13,22,6.9294209805120115,Georgia,GaryOl00,olandis-gary-1
1999,Patrick Kerney,1,30,DE,22,77,273,4.72,31,111,4.42,21,7.309501434051912,Virginia,KernPa99,NA
1999,Paul Miranda,4,96,DB,23,70,182,4.41,40.5,124,4.1,11,6.890102312904435,Central Florida,MiraPa20,paul-miranda-1
1999,Peerless Price,2,53,WR,22,71,190,4.55,35,116,4.09,15.349005580443318,6.876996090368577,Tennessee,PricPe00,peerless-price-1
1999,Peppi Zellner,4,132,DE,24,77,262,4.72,35.5,120,4.49,20,7.401244991802923,Fort Valley St.,ZellPe20,NA
1999,Pernell Davis,7,251,DT,23,74,320,5.172549999558927,28.613112930149537,107.09268948363919,4.634558155984101,27.44696552971868,7.590706127973023,Ala-Birmingham,DaviPe21,NA
1999,Phil Glover,7,222,LB,23,71,241,4.743315142725249,32.850515705929034,114.68349368088172,4.353995453438612,20.095128329774422,7.222994406490713,Utah,GlovPh20,phil-glover-1
1999,Pierson Prioleau,4,110,DB,22,71,188,4.455347453963415,35.87680630094572,120.10473413553791,4.1657698428701195,15.162883119685237,6.97630173258486,Virginia Tech,PrioPi20,pierson-prioleau-1
1999,Rahim Abdullah,2,45,LB,23,77,233,4.699848321780067,33.85428069725248,116.48161954060282,4.325584040522613,19.350638486742092,7.185757776467188,Clemson,AbduRa20,NA
1999,Randy Thomas,2,57,G,23,77,306,5.096483062904857,29.685993651286104,109.01462797098205,4.584838183381104,26.1441083044121,7.525542025431854,Mississippi St.,ThomRa21,NA
1999,Rashard Cook,6,184,DB,22,71,205,4.547714448471928,34.90610931763848,118.36584568781801,4.226144095316617,16.744924036128936,7.055429571384851,USC,CookRa20,rashard-cook-1
1999,Reggie Kelly,2,42,TE,22,76,255,4.9,32,113.15989572902095,4.456410078684185,24,7.357221293430218,Mississippi St.,KellRe00,reggie-kelly-1
1999,Reggie McGrew,1,24,DT,22,73,310,5.05,29.092950087133786,107.95226080549895,4.34,30,7.204651653765044,Florida,McGrRe20,NA
1999,Reggie Nelson,5,141,T,23,75,321,5.177983352177074,28.647174176092648,107.1537061635135,4.638109582598601,27.540026760097717,7.595360706725964,McNeese St.,NelsRe20,NA
1999,Rex Tucker,3,66,G,22,77,315,5.145383236468188,29.172095248358744,108.09403996924797,4.616801022911602,26.981659377823473,7.56743323420832,Texas A&M,TuckRe20,NA
1999,Rich Coady,3,68,DB,23,73,210,4.574881211562667,34.80293234188225,118.18101638032195,4.243901228389117,17.21023018802414,7.078702465149554,Texas A&M,CoadRi21,rich-coady-1
1999,Ricky Williams,1,5,RB,22,70,226,4.56,37,124,4.234174355404076,18.6992098740888,7.065954208957557,Texas,WillRi00,ricky-williams-4
1999,Rob Konrad,2,43,FB,22,75,255,4.819382079379318,32.41576246422663,113.9046848428967,4.40371542604161,21.397985555080997,7.288158509031883,Syracuse,KonrRo00,rob-konrad-1
1999,Roderick Coleman,5,153,DT,23,74,285,4.982382657923753,30.611606719311496,110.67275393482724,4.510258224476606,24.189822466452235,7.4277958716201,East Carolina,ColeRo99,NA
1999,Rodney Williams,7,252,P,22,72,178,4.4010139277819365,36.538965594911154,121.29091392864274,4.13025557672512,14.232270815894825,6.929755945055453,Georgia Tech,WillRo23,rodney-williams-4
1999,Rosevelt Colvin,4,111,LB,22,75,250,4.92,36.5,119,4.19,20.93267940318579,7.008058315727164,Purdue,ColvRo20,rosevelt-colvin-1
1999,Russell Davis,2,48,DT,24,76,310,4.94,27.5,104,4.56,27,7.4929885495539335,North Carolina,DaviRu20,NA
1999,Ryan Hale,7,225,DT,24,76,300,5.2,30.5,104,4.38,8,7.257076543908479,Arkansas,HaleRy20,NA
1999,Ryan Young,7,223,T,23,77,320,5.172549999558927,28.88659613562132,107.58260219050683,4.634558155984101,27.44696552971868,7.590706127973023,Kansas St.,YounRy20,NA
1999,Scott Covington,7,245,QB,23,74,217,4.67,34,107,4.42,17.861658800677432,7.309501434051912,Miami (FL),CoviSc00,scott-covington-1
1999,Scott Curry,6,203,T,23,77,300,5.063882947195971,30.028592586571012,109.62835330547142,4.563529623694104,25.585740922137852,7.497614552914211,Montana,CurrSc20,NA
1999,Scott Shields,2,59,DB,23,76,228,4.6726815586893276,34.048618741499304,116.82975308372144,4.307826907450114,18.885332334846886,7.1624848827024845,Weber St.,ShieSc20,NA
1999,Sean Bennett,4,112,RB,23,73,230,4.683548263925623,33.66093589093255,116.13526526535733,4.314929760679113,19.071454795604968,7.171794040208365,Northwestern,BennSe00,sean-bennett-1
1999,Sean Morey,7,241,WR,23,71,200,4.520547685381189,35.1916084303759,118.87728346655915,4.208386962244117,16.27961788423373,7.032156677620147,Brown,MoreSe00,NA
1999,Sedrick Irvin,4,103,RB,21,71,226,4.58,35,117,4.2472470450087885,20,7.0830875668677145,Michigan St.,IrviSe00,sedrick-irvin-1
1999,Shaun King,2,50,QB,22,73,215,4.77,33,113,4.29,17.67553633991935,7.139120541085751,Tulane,KingSh00,shaun-king-1
1999,Shawn Bryson,3,86,RB,22,73,228,4.6726815586893276,33.77513553602752,116.3398403768538,4.307826907450114,18.885332334846886,7.1624848827024845,Tennessee,BrysSh00,shawn-bryson-1
1999,Sheldon Jackson,7,230,TE,23,75,250,4.8,30.5,103,4.47,14,7.375032546731205,Nebraska,JackSh00,sheldon-jackson-1
1999,Solomon Page,2,55,G,23,76,325,5.1997167626496665,28.509935954393306,106.90786017614315,4.6523152890566015,27.912271681613884,7.613979021737727,West Virginia,PageSo20,NA
1999,Steve Heiden,3,69,TE,22,77,265,4.84,32,121,4.11,26,6.903208535440296,South Dakota St.,HeidSt00,NA
1999,Tai Streets,6,171,WR,22,75,207,4.44,37,118,4.155738217775803,16.93104649688702,6.963154061496619,Michigan,StreTa00,tai-streets-1
1999,Talance Sawyer,6,185,DE,23,74,270,4.89,31.5,112,4.35,23,7.217757876300901,UNLV,SawyTa20,talance-sawyer-1
1999,Terry Jackson,5,157,FB,23,72,232,4.694414969161919,33.45557517734699,115.76738591823833,4.322032613908113,19.25757725636305,7.181103197714247,Florida,JackTe00,terry-jackson-4
1999,Tim Couch,1,1,QB,22,76,220,5.08,31,111.36851440444386,4.34,18.140842491814556,7.204651653765044,Kentucky,CoucTi00,tim-couch-1
1999,Todd McClure,7,237,C,22,73,286,4.987816010541901,30.463345828273418,110.40716214345647,4.513809651091106,24.282883696831277,7.432450450373041,LSU,McClTo20,NA
1999,Tom Burke,3,83,DE,22,75,275,4.928049131742275,31.273766013276937,111.85893372793208,4.474743958331608,23.259210162661823,7.381250084090695,Wisconsin,BurkTo20,tom-burke-1
1999,Tony Bryant,2,40,DE,23,78,282,4.85,34.5,111,4.57,16,7.506094772089792,Florida St.,BryaTo20,NA
1999,Tony George,3,91,DB,24,71,205,4.547714448471928,34.90610931763848,118.36584568781801,4.226144095316617,16.744924036128936,7.055429571384851,Florida,GeorTo20,tony-george-2
1999,Torry Holt,1,6,WR,23,72,190,4.44,37,118,4.155738217775803,15.349005580443318,6.963154061496619,North Carolina St.,HoltTo00,torry-holt-1
1999,Travis McGriff,3,93,WR,23,68,185,4.53,35.5,113,4.13,14.883699428548113,6.9294209805120115,Florida,McGrTr00,travis-mcgriff-1
1999,Troy Edwards,1,13,WR,22,70,191,4.57,36.5,117,4.16,15.44206681082236,6.968739648119588,Louisiana Tech,EdwaTr00,troy-edwards-2
1999,Troy Smith,6,201,WR,22,74,193,4.63,35.5,112,4.24,15.628189271580442,7.073589428406457,East Carolina,SmitTr00,troy-smith-4
1999,Tyree Talton,5,137,DB,23,71,201,4.525981037999337,35.134508607828415,118.77499591081093,4.211938388858617,16.372679114612772,7.036811256373088,Northern Iowa,TaltTy20,NA
1999,Tyrone Bell,6,178,DB,24,74,205,4.547714448471928,35.179592523110266,118.85575839468564,4.226144095316617,16.744924036128936,7.055429571384851,North Alabama,BellTy20,NA
1999,Tyrone Hopson,5,161,G,23,74,305,5.091049710286709,29.469610268361805,108.62700281986264,4.581286756766604,26.051047074033058,7.520887446678914,East. Kentucky,HopsTy20,NA
1999,Wali Rainer,4,124,LB,22,74,240,4.737881790107101,33.1810987339483,115.2756939434976,4.350444026824112,20.00206709939538,7.218339827737772,Virginia,RainWa20,wali-rainer-1
1999,Wane McGarity,4,118,WR,22,68,197,4.53,33,111,4.36,16.000434193096606,7.230864098836761,Texas,McGaWa00,wane-mcgarity-1
1999,Warrick Holdman,4,106,LB,23,73,234,4.705281674398215,33.432536600742615,115.72611504236443,4.329135467137113,19.44369971712113,7.190412355220129,Texas A&M,HoldWa20,warrick-holdman-1
1999,Yusuf Scott,5,168,G,22,75,348,5.324683872867066,27.105478967310564,104.39194215831131,4.733998101190098,30.05267998033183,7.721034333055361,Arizona,ScotYu20,NA
1999,Zach Piller,3,81,G,23,77,321,5.177983352177074,28.829496313073836,107.4803146347586,4.638109582598601,27.540026760097717,7.595360706725964,Florida,PillZa20,NA
1990,Anthony Thompson,10,275,LB,23,73,227,4.6672482060711795,33.832235358575005,116.44212793260203,4.304275480835614,18.792271104467844,7.1578303039495434,East Carolina,ThomAn21,anthony-thompson-2
1990,Anthony Thompson,2,31,RB,23,71,207,4.77,33.5,115.84696771588659,4.371437596253555,24,7.245854467014201,Indiana,ThomAn00,anthony-thompson-1
